boro_Brooklyn,room_Shared room,room_Private room,availability_365_scaled,never_reviewed,boro_Staten Island,boro_Queens,boro_Manhattan,host_small,host_individual,geo_3,geo_1,price_log,price,neighbourhood,neighbourhood_group,room_type,geo_cluster_raw,host_scale_raw
False,False,True,1.041627318187071,0,False,False,True,True,False,False,False,4.174387269895637,64,Harlem,Manhattan,Private room,2,small
False,False,False,1.402466529061804,0,False,True,False,False,True,False,False,4.948759890378168,140,Ditmars Steinway,Queens,Entire home/apt,2,individual
True,False,False,1.3026599388198563,0,False,False,False,False,True,False,False,5.075173815233827,159,Cobble Hill,Brooklyn,Entire home/apt,5,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.247024072160486,189,East Village,Manhattan,Entire home/apt,1,individual
False,False,False,-0.8163107463168728,0,False,False,True,False,True,False,True,5.525452939131784,250,Hell's Kitchen,Manhattan,Entire home/apt,1,individual
False,False,False,1.855434900159873,0,False,False,True,False,True,False,True,5.480638923341991,239,East Village,Manhattan,Entire home/apt,1,individual
False,False,False,0.703820397368172,0,False,False,True,False,True,False,True,5.723585101952381,305,Flatiron District,Manhattan,Entire home/apt,1,individual
False,False,False,0.9418207279451236,0,False,False,True,True,False,False,False,5.049856007249537,155,Harlem,Manhattan,Entire home/apt,2,small
False,False,True,1.1414339084290184,0,False,False,True,True,False,False,False,4.110873864173311,60,Harlem,Manhattan,Private room,2,small
True,False,True,1.248917928689577,0,False,False,False,False,True,False,False,4.912654885736052,135,Windsor Terrace,Brooklyn,Private room,5,individual
False,False,True,1.7786605999737597,0,False,False,True,False,True,False,False,4.795790545596741,120,Roosevelt Island,Manhattan,Private room,2,individual
False,False,False,1.0339498881684597,0,False,False,True,False,True,False,True,5.017279836814924,150,Lower East Side,Manhattan,Entire home/apt,1,individual
False,False,False,1.962918920420432,0,False,True,False,True,False,False,False,4.948759890378168,140,Ridgewood,Queens,Entire home/apt,0,small
True,False,False,-0.7472138761493708,0,False,False,False,False,True,False,True,4.912654885736052,135,Greenpoint,Brooklyn,Entire home/apt,1,individual
False,False,False,1.1951759185592976,0,False,False,True,True,False,False,True,5.525452939131784,250,Chinatown,Manhattan,Entire home/apt,1,small
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.525452939131784,250,Midtown,Manhattan,Entire home/apt,1,individual
False,False,False,-0.1406969046790751,0,False,False,True,False,True,False,True,5.420534999272286,225,Greenwich Village,Manhattan,Entire home/apt,1,individual
False,False,False,1.962918920420432,0,False,False,True,True,False,False,False,4.836281906951478,125,East Harlem,Manhattan,Entire home/apt,2,small
False,False,True,1.1030467583359616,0,False,False,True,True,False,False,False,4.532599493153256,92,Harlem,Manhattan,Private room,2,small
False,False,True,1.962918920420432,0,False,False,True,False,True,False,False,5.170483995038151,175,Harlem,Manhattan,Private room,2,individual
False,False,False,1.6174345695829213,0,False,False,True,False,True,False,True,4.605170185988092,99,East Village,Manhattan,Entire home/apt,1,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,False,5.278114659230517,195,Upper West Side,Manhattan,Entire home/apt,2,individual
False,False,False,0.63472352720067,0,False,False,True,True,False,False,False,4.948759890378168,140,East Harlem,Manhattan,Entire home/apt,2,small
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,4.912654885736052,135,Little Italy,Manhattan,Entire home/apt,1,individual
False,False,True,-0.8393430363727069,0,False,False,True,True,False,False,False,4.394449154672439,80,Harlem,Manhattan,Private room,2,small
False,False,True,1.8707897601970955,0,False,False,True,True,False,False,True,4.795790545596741,120,Chinatown,Manhattan,Private room,1,small
False,False,False,0.2354971662328804,0,False,False,True,False,True,False,True,4.709530201312334,110,Midtown,Manhattan,Entire home/apt,1,individual
True,False,False,-0.8239881763354843,0,False,False,False,False,True,False,False,4.189654742026425,65,East Flatbush,Brooklyn,Entire home/apt,5,individual
False,False,False,-0.4094069553304719,0,False,False,True,False,True,False,True,4.875197323201151,130,East Village,Manhattan,Entire home/apt,1,individual
True,False,False,-0.3172777951071359,0,False,False,False,False,True,False,False,4.605170185988092,99,Bushwick,Brooklyn,Entire home/apt,0,individual
False,False,True,1.9245317703273748,0,True,False,False,False,False,True,False,3.610917912644224,36,Tompkinsville,Staten Island,Private room,3,commercial
False,False,True,-0.8393430363727069,0,True,False,False,False,False,True,False,3.6375861597263857,37,Tompkinsville,Staten Island,Private room,3,commercial
False,False,True,1.6174345695829213,0,True,False,False,False,False,True,False,3.6375861597263857,37,Tompkinsville,Staten Island,Private room,3,commercial
False,False,False,1.6634991496945892,0,False,False,True,True,False,False,True,5.170483995038151,175,East Village,Manhattan,Entire home/apt,1,small
False,False,False,-0.2558583549582452,0,False,False,True,True,False,False,True,5.327876168789581,205,Chelsea,Manhattan,Entire home/apt,1,small
True,False,False,1.3026599388198563,0,False,False,False,True,False,False,True,5.655991810819852,285,Greenpoint,Brooklyn,Entire home/apt,1,small
True,False,True,-0.7241815860935368,0,False,False,False,True,False,False,False,4.0943445622221,59,Williamsburg,Brooklyn,Private room,0,small
False,False,True,1.7709831699551482,0,True,False,False,False,False,True,False,3.610917912644224,36,Tompkinsville,Staten Island,Private room,3,commercial
False,False,False,0.8957561478334555,0,False,True,False,False,True,False,False,4.605170185988092,99,Astoria,Queens,Entire home/apt,0,individual
True,False,True,1.962918920420432,0,False,False,False,True,False,False,False,3.688879454113936,39,Kensington,Brooklyn,Private room,5,small
True,False,True,-0.8393430363727069,0,False,False,False,True,False,False,False,4.110873864173311,60,Park Slope,Brooklyn,Private room,5,small
False,False,True,1.84008004012265,1,False,False,False,False,False,False,False,4.51085950651685,90,Clason Point,Bronx,Private room,2,commercial
False,False,False,1.962918920420432,0,False,False,False,False,False,False,False,4.663439094112067,105,Eastchester,Bronx,Entire home/apt,2,commercial
True,False,False,-0.7548913061679822,0,False,False,False,True,False,False,False,4.912654885736052,135,Bedford-Stuyvesant,Brooklyn,Entire home/apt,0,small
True,False,True,1.3180147988570792,0,False,False,False,True,False,False,False,4.262679877041316,70,Bedford-Stuyvesant,Brooklyn,Private room,5,small
False,False,True,1.6404668596387553,1,False,False,True,True,False,False,False,4.330733340286331,75,Inwood,Manhattan,Private room,2,small
True,False,True,1.9398866303645972,0,False,False,False,True,False,False,False,4.110873864173311,60,Williamsburg,Brooklyn,Private room,0,small
False,False,False,-0.8393430363727069,1,False,False,True,False,True,False,True,5.303304908059076,200,East Village,Manhattan,Entire home/apt,1,individual
True,False,True,1.4715633992293058,0,False,False,False,False,True,False,False,4.61512051684126,100,Crown Heights,Brooklyn,Private room,5,individual
True,False,True,0.611691237144836,0,False,False,False,True,False,False,False,4.262679877041316,70,Bedford-Stuyvesant,Brooklyn,Private room,5,small
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,4.709530201312334,110,Crown Heights,Brooklyn,Private room,5,individual
True,False,True,1.364079378968747,0,False,False,False,True,False,False,False,4.110873864173311,60,Crown Heights,Brooklyn,Private room,5,small
False,False,False,-0.7318590161121482,0,False,False,True,False,True,False,True,4.51085950651685,90,Little Italy,Manhattan,Entire home/apt,1,individual
False,False,True,-0.1790840547721318,0,False,False,True,True,False,False,True,4.23410650459726,68,East Village,Manhattan,Private room,1,small
False,False,False,1.1644661984848523,0,False,False,True,False,True,False,True,4.7535901911063645,115,Upper West Side,Manhattan,Entire home/apt,1,individual
True,False,True,-0.3172777951071359,0,False,False,False,False,True,False,False,4.330733340286331,75,Bedford-Stuyvesant,Brooklyn,Private room,5,individual
True,False,True,-0.8393430363727069,1,False,False,False,False,True,False,True,4.110873864173311,60,Williamsburg,Brooklyn,Private room,1,individual
False,False,False,0.9341432979265122,0,False,False,True,False,True,False,True,4.867534450455582,129,East Village,Manhattan,Entire home/apt,1,individual
True,False,False,0.3276263264562165,0,False,False,False,False,True,False,False,4.875197323201151,130,Williamsburg,Brooklyn,Entire home/apt,0,individual
True,False,False,-0.4861812555165853,0,False,False,False,False,True,False,False,4.564348191467836,95,Williamsburg,Brooklyn,Entire home/apt,0,individual
False,False,True,1.9552414904018205,0,False,False,True,False,True,False,False,4.330733340286331,75,Harlem,Manhattan,Private room,2,individual
True,False,False,1.0493047482056823,0,False,False,False,False,True,False,False,5.170483995038151,175,Park Slope,Brooklyn,Entire home/apt,5,individual
True,False,False,1.3717568089873584,0,False,False,False,False,True,False,False,5.25227342804663,190,Carroll Gardens,Brooklyn,Entire home/apt,5,individual
True,False,True,1.701886299787646,0,False,False,False,True,False,False,False,3.912023005428146,49,Crown Heights,Brooklyn,Private room,5,small
False,False,False,-0.4477941054235286,0,False,False,True,False,True,False,True,5.3612921657094255,212,East Village,Manhattan,Entire home/apt,1,individual
False,False,True,1.9552414904018205,0,False,False,True,True,False,False,True,4.564348191467836,95,Lower East Side,Manhattan,Private room,1,small
True,False,False,1.1107241883545729,0,False,False,False,False,True,False,False,4.948759890378168,140,Williamsburg,Brooklyn,Entire home/apt,0,individual
False,False,False,0.611691237144836,0,False,False,True,False,True,False,False,4.912654885736052,135,Harlem,Manhattan,Entire home/apt,2,individual
True,False,False,1.179821058522075,0,False,False,False,True,False,False,False,5.017279836814924,150,Park Slope,Brooklyn,Entire home/apt,5,small
True,False,False,1.1414339084290184,0,False,False,False,True,False,False,False,5.25227342804663,190,Gowanus,Brooklyn,Entire home/apt,5,small
False,False,False,-0.048567744455739,0,False,False,True,False,True,False,False,4.8283137373023015,124,East Harlem,Manhattan,Entire home/apt,2,individual
True,False,False,-0.5168909755910307,0,False,False,False,False,True,False,True,4.912654885736052,135,Williamsburg,Brooklyn,Entire home/apt,1,individual
False,False,True,1.0493047482056823,0,False,False,True,False,True,False,False,4.812184355372417,122,Morningside Heights,Manhattan,Private room,2,individual
False,False,True,1.9552414904018205,0,False,False,True,True,False,False,False,4.700480365792417,109,Upper West Side,Manhattan,Private room,2,small
False,False,True,1.602079709545699,0,False,False,True,False,True,False,False,4.454347296253507,85,Harlem,Manhattan,Private room,2,individual
True,False,False,-0.2865680750326905,0,False,False,False,True,False,False,False,4.983606621708336,145,Bedford-Stuyvesant,Brooklyn,Entire home/apt,0,small
False,False,False,1.0723370382615165,0,False,False,True,False,True,False,False,5.278114659230517,195,Upper West Side,Manhattan,Entire home/apt,2,individual
True,False,False,1.248917928689577,0,False,False,False,True,False,False,False,5.525452939131784,250,Carroll Gardens,Brooklyn,Entire home/apt,5,small
True,False,True,1.655821719675978,0,False,False,False,False,True,False,True,4.836281906951478,125,Greenpoint,Brooklyn,Private room,1,individual
False,False,False,-0.57063298572131,0,False,False,True,False,True,False,True,5.017279836814924,150,Upper West Side,Manhattan,Entire home/apt,1,individual
True,False,True,0.7191752574053948,0,False,False,False,False,True,False,False,4.262679877041316,70,Bushwick,Brooklyn,Private room,0,individual
False,False,True,0.1740777260839897,0,False,False,True,False,True,False,False,4.51085950651685,90,Inwood,Manhattan,Private room,2,individual
False,False,True,-0.8009558862796502,0,False,False,True,False,True,False,True,4.189654742026425,65,East Village,Manhattan,Private room,1,individual
False,False,False,1.2796276487640224,0,False,False,True,True,False,False,False,5.525452939131784,250,Washington Heights,Manhattan,Entire home/apt,2,small
False,False,False,-0.0562451744743504,0,False,False,True,False,True,False,True,4.836281906951478,125,Chinatown,Manhattan,Entire home/apt,1,individual
False,False,False,1.087691898298739,0,False,False,True,False,True,False,True,5.303304908059076,200,West Village,Manhattan,Entire home/apt,1,individual
True,False,False,0.6040138071262247,0,False,False,False,False,True,False,True,5.438079308923196,229,Greenpoint,Brooklyn,Entire home/apt,1,individual
False,False,False,1.817047750066816,0,False,False,False,True,False,False,False,4.51085950651685,90,Kingsbridge,Bronx,Entire home/apt,2,small
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,4.709530201312334,110,Upper West Side,Manhattan,Entire home/apt,1,individual
True,False,True,-0.7241815860935368,0,False,False,False,False,True,False,False,4.0943445622221,59,Greenpoint,Brooklyn,Private room,0,individual
True,False,False,-0.2942455050513018,0,False,False,False,False,True,False,False,5.278114659230517,195,Williamsburg,Brooklyn,Entire home/apt,0,individual
True,False,False,0.8113044176287307,0,False,False,False,True,False,False,True,5.135798437050262,169,Williamsburg,Brooklyn,Entire home/apt,1,small
False,False,False,1.1030467583359616,0,False,False,True,True,False,False,False,4.736198448394496,113,East Harlem,Manhattan,Entire home/apt,2,small
